COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-05-28 22:19:08","767776","15.05639661","0.0022951","97.5586","51.4605","24.2929","104.451","0","999","1011","0.000055522","0.00000744","0","3044593","0 OBJECT U","1 47950U 21022U   21148.92996259  .00000744  00000-0  55522-4 0  9997","2 47950  97.5586  51.4605 0022951  24.2929 104.4510 15.05639661 10115","2021-022U","47950","6927.680","95.640","565.445","533.645","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-05-29 01:26:23","439264","15.05639968","0.0022952","97.5586","51.5878","23.8971","89.2119","0","999","1013","0.000055985","0.0000075","0","3044746","0 OBJECT U","1 47950U 21022U   21149.05999351  .00000750  00000-0  55985-4 0  9998","2 47950  97.5586  51.5878 0022952  23.8971  89.2119 15.05639968 10138","2021-022U","47950","6927.679","95.640","565.444","533.644","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-05-29 09:24:24","15168","15.05640211","0.0022896","97.5584","51.9127","22.7813","88.4716","0","999","1018","0.000053431","0.00000713","0","3044974","0 OBJECT U","1 47950U 21022U   21149.39194462  .00000713  00000-0  53431-4 0  9998","2 47950  97.5584  51.9127 0022896  22.7813  88.4716 15.05640211 10189","2021-022U","47950","6927.678","95.640","565.405","533.682","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-05-29 14:04:21","940320","15.0564062","0.0022922","97.5584","52.1033","22.0892","62.3197","0","999","1021","0.000054477","0.00000728","0","3045091","0 OBJECT U","1 47950U 21022U   21149.58636505  .00000728  00000-0  54477-4 0  9995","2 47950  97.5584  52.1033 0022922  22.0892  62.3197 15.05640620 10210","2021-022U","47950","6927.677","95.640","565.422","533.662","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-05-29 18:39:02","990880","15.05641137","0.0022898","97.5583","52.2903","21.4845","16.2155","0","999","1024","0.000056176","0.00000753","0","3045250","0 OBJECT U","1 47950U 21022U   21149.77711795  .00000753  00000-0  56176-4 0  9997","2 47950  97.5583  52.2903 0022898  21.4845  16.2155 15.05641137 10248","2021-022U","47950","6927.675","95.640","565.403","533.677","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-05-29 21:58:05","115072","15.05641332","0.0022897","97.5583","52.4257","21.0157","45.4031","0","999","1026","0.000055846","0.00000748","0","3045320","0 OBJECT U","1 47950U 21022U   21149.91533698  .00000748  00000-0  55846-4 0  9994","2 47950  97.5583  52.4257 0022897  21.0157  45.4031 15.05641332 10269","2021-022U","47950","6927.675","95.640","565.402","533.677","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-05-30 01:23:05","698176","15.05641646","0.0022889","97.5583","52.5652","20.5368","97.0755","0","999","1028","0.000056387","0.00000756","0","3045442","0 OBJECT U","1 47950U 21022U   21150.05770484  .00000756  00000-0  56387-4 0  9997","2 47950  97.5583  52.5652 0022889  20.5368  97.0755 15.05641646 10284","2021-022U","47950","6927.674","95.640","565.396","533.682","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-05-30 12:34:59","52576","15.05642099","0.0022821","97.558","53.0222","19.0021","106.0805","0","999","1035","0.000054288","0.00000726","0","3045644","0 OBJECT U","1 47950U 21022U   21150.52429459  .00000726  00000-0  54288-4 0  9997","2 47950  97.5580  53.0222 0022821  19.0021 106.0805 15.05642099 10353","2021-022U","47950","6927.672","95.640","565.347","533.728","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-05-30 12:34:59","52576","15.05642099","0.0022821","97.558","53.0222","19.0021","106.0805","0","999","1035","0.000054288","0.00000726","0","3045672","0 OBJECT U","1 47950U 21022U   21150.52429459  .00000726  00000-0  54288-4 0  9997","2 47950  97.5580  53.0222 0022821  19.0021 106.0805 15.05642099 10353","2021-022U","47950","6927.672","95.640","565.347","533.728","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-05-30 18:48:12","371328","15.05642733","0.0022765","97.5579","53.2762","18.2386","70.81","0","999","1039","0.000056265","0.00000754","0","3045986","0 OBJECT U","1 47950U 21022U   21150.78347652  .00000754  00000-0  56265-4 0  9997","2 47950  97.5579  53.2762 0022765  18.2386  70.8100 15.05642733 10399","2021-022U","47950","6927.670","95.640","565.306","533.765","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-05-30 18:48:12","371328","15.05642733","0.0022765","97.5579","53.2762","18.2386","70.81","0","999","1039","0.000056265","0.00000754","0","3045999","0 OBJECT U","1 47950U 21022U   21150.78347652  .00000754  00000-0  56265-4 0  9997","2 47950  97.5579  53.2762 0022765  18.2386  70.8100 15.05642733 10399","2021-022U","47950","6927.670","95.640","565.306","533.765","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-05-31 04:39:23","988960","15.05643188","0.0022739","97.5577","53.6783","16.8104","136.1548","0","999","1045","0.000054355","0.00000727","0","3046190","0 OBJECT U","1 47950U 21022U   21151.19402765  .00000727  00000-0  54355-4 0  9998","2 47950  97.5577  53.6783 0022739  16.8104 136.1548 15.05643188 10451","2021-022U","47950","6927.669","95.640","565.287","533.781","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-05-31 12:30:35","176608","15.05642882","0.0022675","97.5575","53.9984","15.7011","109.7405","0","999","1050","0.000048706","0.00000645","0","3046434","0 OBJECT U","1 47950U 21022U   21151.52124047  .00000645  00000-0  48706-4 0  9991","2 47950  97.5575  53.9984 0022675  15.7011 109.7405 15.05642882 10503","2021-022U","47950","6927.670","95.640","565.243","533.826","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-05-31 12:30:35","176608","15.05642882","0.0022675","97.5575","53.9984","15.7011","109.7405","0","999","1050","0.000048706","0.00000645","0","3046445","0 OBJECT U","1 47950U 21022U   21151.52124047  .00000645  00000-0  48706-4 0  9991","2 47950  97.5575  53.9984 0022675  15.7011 109.7405 15.05642882 10503","2021-022U","47950","6927.670","95.640","565.243","533.826","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-05-31 20:18:48","712896","15.05643067","0.0022623","97.5573","54.3171","14.6905","72.0935","0","999","1055","0.000046743","0.00000616","0","3046611","0 OBJECT U","1 47950U 21022U   21151.84639714  .00000616  00000-0  46743-4 0  9995","2 47950  97.5573  54.3171 0022623  14.6905  72.0935 15.05643067 10558","2021-022U","47950","6927.669","95.640","565.207","533.862","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-05-31 20:18:48","712896","15.05643067","0.0022623","97.5573","54.3171","14.6905","72.0935","0","999","1055","0.000046743","0.00000616","0","3046637","0 OBJECT U","1 47950U 21022U   21151.84639714  .00000616  00000-0  46743-4 0  9995","2 47950  97.5573  54.3171 0022623  14.6905  72.0935 15.05643067 10558","2021-022U","47950","6927.669","95.640","565.207","533.862","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-01 04:35:04","78752","15.05643157","0.0022648","97.5572","54.6549","13.5427","140.0264","0","999","1060","0.00004378","0.00000573","0","3046819","0 OBJECT U","1 47950U 21022U   21152.19101943  .00000573  00000-0  43780-4 0  9992","2 47950  97.5572  54.6549 0022648  13.5427 140.0264 15.05643157 10600","2021-022U","47950","6927.669","95.640","565.224","533.844","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-01 12:26:04","176960","15.05642846","0.0022569","97.5573","54.9753","12.3752","112.9759","0","999","1065","0.000038541","0.00000497","0","3047042","0 OBJECT U","1 47950U 21022U   21152.51810390  .00000497  00000-0  38541-4 0  9995","2 47950  97.5573  54.9753 0022569  12.3752 112.9759 15.05642846 10657","2021-022U","47950","6927.670","95.640","565.170","533.900","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-01 12:26:04","176960","15.05642846","0.0022569","97.5573","54.9753","12.3752","112.9759","0","999","1065","0.000038541","0.00000497","0","3047096","0 OBJECT U","1 47950U 21022U   21152.51810390  .00000497  00000-0  38541-4 0  9995","2 47950  97.5573  54.9753 0022569  12.3752 112.9759 15.05642846 10657","2021-022U","47950","6927.670","95.640","565.170","533.900","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-01 20:09:31","292928","15.0564301","0.0022539","97.5571","55.2906","11.3081","57.4288","0","999","1070","0.000036718","0.00000471","0","3047289","0 OBJECT U","1 47950U 21022U   21152.83994552  .00000471  00000-0  36718-4 0  9999","2 47950  97.5571  55.2906 0022539  11.3081  57.4288 15.05643010 10700","2021-022U","47950","6927.670","95.640","565.149","533.920","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-01 20:09:31","292928","15.0564301","0.0022539","97.5571","55.2906","11.3081","57.4288","0","999","1070","0.000036718","0.00000471","0","3047333","0 OBJECT U","1 47950U 21022U   21152.83994552  .00000471  00000-0  36718-4 0  9999","2 47950  97.5571  55.2906 0022539  11.3081  57.4288 15.05643010 10700","2021-022U","47950","6927.670","95.640","565.149","533.920","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-02 05:56:38","884992","15.05643022","0.0022521","97.557","55.6899","9.9306","107.4228","0","999","1076","0.000032921","0.00000415","0","3047504","0 OBJECT U","1 47950U 21022U   21153.24767228  .00000415  00000-0  32921-4 0  9993","2 47950  97.5570  55.6899 0022521   9.9306 107.4228 15.05643022 10767","2021-022U","47950","6927.670","95.640","565.136","533.933","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-02 12:21:46","177056","15.05642484","0.0022568","97.5567","55.9515","8.8095","117.2656","0","999","1080","0.000026722","0.00000326","0","3047857","0 OBJECT U","1 47950U 21022U   21153.51511779  .00000326  00000-0  26722-4 0  9994","2 47950  97.5567  55.9515 0022568   8.8095 117.2656 15.05642484 10805","2021-022U","47950","6927.671","95.640","565.171","533.902","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-02 12:21:46","177056","15.05642484","0.0022568","97.5567","55.9515","8.8095","117.2656","0","999","1080","0.000026722","0.00000326","0","3047861","0 OBJECT U","1 47950U 21022U   21153.51511779  .00000326  00000-0  26722-4 0  9994","2 47950  97.5567  55.9515 0022568   8.8095 117.2656 15.05642484 10805","2021-022U","47950","6927.671","95.640","565.171","533.902","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-02 20:09:54","218304","15.05642624","0.0022523","97.5568","56.2701","7.6535","79.4203","0","999","1085","0.000025391","0.00000306","0","3048046","0 OBJECT U","1 47950U 21022U   21153.84021086  .00000306  00000-0  25391-4 0  9996","2 47950  97.5568  56.2701 0022523   7.6535  79.4203 15.05642624 10852","2021-022U","47950","6927.671","95.640","565.139","533.933","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-03 04:27:59","120352","15.05642455","0.0022501","97.5565","56.6084","6.4826","154.2432","0","999","1090","0.000021603","0.00000251","0","3048245","0 OBJECT U","1 47950U 21022U   21154.18610093  .00000251  00000-0  21603-4 0  9997","2 47950  97.5565  56.6084 0022501   6.4826 154.2432 15.05642455 10907","2021-022U","47950","6927.671","95.640","565.124","533.948","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-03 12:17:08","251584","15.05641879","0.0022473","97.5564","56.9274","5.3248","120.2246","0","999","1095","0.000015633","0.00000165","0","3048424","0 OBJECT U","1 47950U 21022U   21154.51190106  .00000165  00000-0  15633-4 0  9992","2 47950  97.5564  56.9274 0022473   5.3248 120.2246 15.05641879 10954","2021-022U","47950","6927.673","95.640","565.107","533.970","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-03 15:18:29","8800","15.05641931","0.0022447","97.5563","57.0505","4.8174","82.9088","0","999","1097","0.000014934","0.00000154","0","3048450","0 OBJECT U","1 47950U 21022U   21154.63783575  .00000154  00000-0  14934-4 0  9994","2 47950  97.5563  57.0505 0022447   4.8174  82.9088 15.05641931 10974","2021-022U","47950","6927.673","95.640","565.088","533.987","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-03 18:29:35","144160","15.05641966","0.0022437","97.5563","57.1805","4.349","82.2541","0","999","1099","0.000014575","0.00000149","0","3048603","0 OBJECT U","1 47950U 21022U   21154.77054565  .00000149  00000-0  14575-4 0  9994","2 47950  97.5563  57.1805 0022437   4.3490  82.2541 15.05641966 10990","2021-022U","47950","6927.673","95.640","565.081","533.994","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-03 18:29:35","144160","15.05641966","0.0022437","97.5563","57.1805","4.349","82.2541","0","999","1099","0.000014575","0.00000149","0","3048655","0 OBJECT U","1 47950U 21022U   21154.77054565  .00000149  00000-0  14575-4 0  9994","2 47950  97.5563  57.1805 0022437   4.3490  82.2541 15.05641966 10990","2021-022U","47950","6927.673","95.640","565.081","533.994","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-04 02:42:30","323808","15.05642109","0.0022413","97.5563","57.5157","3.2075","137.6315","0","999","1104","0.000014171","0.00000143","0","3048874","0 OBJECT U","1 47950U 21022U   21155.11285097  .00000143  00000-0  14171-4 0  9995","2 47950  97.5563  57.5157 0022413   3.2075 137.6315 15.05642109 11046","2021-022U","47950","6927.672","95.640","565.064","534.010","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-04 10:34:25","457088","15.05642082","0.002238","97.5563","57.8364","2.0555","114.0195","0","999","1109","0.000012154","0.00000114","0","3049129","0 OBJECT U","1 47950U 21022U   21155.44057242  .00000114  00000-0  12154-4 0  9997","2 47950  97.5563  57.8364 0022380   2.0555 114.0195 15.05642082 11092","2021-022U","47950","6927.672","95.640","565.042","534.033","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-04 15:13:53","270976","15.05642423","0.002239","97.5561","58.0261","1.3542","85.9916","0","999","1112","0.000014213","0.00000144","0","3049136","0 OBJECT U","1 47950U 21022U   21155.63464434  .00000144  00000-0  14213-4 0  9994","2 47950  97.5561  58.0261 0022390   1.3542  85.9916 15.05642423 11128","2021-022U","47950","6927.671","95.640","565.047","534.025","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-04 20:01:47","704224","15.05642556","0.002235","97.5564","58.2224","0.6119","89.7671","0","999","1115","0.000014288","0.00000145","0","3049310","0 OBJECT U","1 47950U 21022U   21155.83457991  .00000145  00000-0  14288-4 0  9999","2 47950  97.5564  58.2224 0022350   0.6119  89.7671 15.05642556 11150","2021-022U","47950","6927.671","95.640","565.019","534.053","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-04 20:01:47","704224","15.05642556","0.002235","97.5564","58.2224","0.6119","89.7671","0","999","1115","0.000014288","0.00000145","0","3049324","0 OBJECT U","1 47950U 21022U   21155.83457991  .00000145  00000-0  14288-4 0  9999","2 47950  97.5564  58.2224 0022350   0.6119  89.7671 15.05642556 11150","2021-022U","47950","6927.671","95.640","565.019","534.053","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-05 07:19:34","358592","15.05643362","0.0022273","97.5565","58.6835","359.0076","121.0008","0","999","1122","0.000018147","0.00000201","0","3049553","0 OBJECT U","1 47950U 21022U   21156.30525878  .00000201  00000-0  18147-4 0  9993","2 47950  97.5565  58.6835 0022273 359.0076 121.0008 15.05643362 11228","2021-022U","47950","6927.669","95.640","564.964","534.104","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-05 10:30:19","273248","15.05643732","0.0022293","97.5566","58.8132","358.4536","119.1041","0","999","1124","0.000020025","0.00000228","0","3049760","0 OBJECT U","1 47950U 21022U   21156.43772307  .00000228  00000-0  20025-4 0  9995","2 47950  97.5566  58.8132 0022293 358.4536 119.1041 15.05643732 11245","2021-022U","47950","6927.667","95.640","564.976","534.089","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-05 15:03:46","958976","15.05644404","0.0022383","97.5566","58.9993","357.7686","68.4833","0","999","1127","0.00002473","0.00000297","0","3049772","0 OBJECT U","1 47950U 21022U   21156.62762684  .00000297  00000-0  24730-4 0  9996","2 47950  97.5566  58.9993 0022383 357.7686  68.4833 15.05644404 11274","2021-022U","47950","6927.665","95.640","565.037","534.024","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-05 16:44:19","19904","15.05644524","0.0022396","97.5566","59.0677","357.5131","86.9235","0","999","1128","0.000025335","0.00000305","0","3049969","0 OBJECT U","1 47950U 21022U   21156.69744236  .00000305  00000-0  25335-4 0  9998","2 47950  97.5566  59.0677 0022396 357.5131  86.9235 15.05644524 11287","2021-022U","47950","6927.665","95.640","565.045","534.015","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-05 21:44:24","811872","15.05644751","0.0022394","97.5565","59.2719","356.7944","136.5296","0","999","1131","0.000025901","0.00000314","0","3050001","0 OBJECT U","1 47950U 21022U   21156.90584273  .00000314  00000-0  25901-4 0  9994","2 47950  97.5565  59.2719 0022394 356.7944 136.5296 15.05644751 11311","2021-022U","47950","6927.664","95.640","565.043","534.015","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-06-06 05:49:35","275296","15.0564605","0.0022196","97.5567","59.602","355.7056","162.7305","0","999","1136","0.00003361","0.00000425","0","3050191","0 OBJECT U","1 47950U 21022U   21157.24276939  .00000425  00000-0  33610-4 0  9998","2 47950  97.5567  59.6020 0022196 355.7056 162.7305 15.05646050 11366","2021-022U","47950","6927.660","95.640","564.902","534.149","0"
